Date,Time,Min Delay
2024-01-07,18:54,10
2024-01-07,19:21,8
2024-01-07,19:35,10
2024-01-07,19:42,8
2024-01-07,20:08,17
2024-01-07,20:18,40
2024-01-07,20:23,30
2024-01-07,20:46,15
2024-01-07,20:51,8
2024-01-07,20:52,10
2024-01-07,21:04,17
2024-01-07,21:04,20
2024-01-07,21:06,20
2024-01-07,21:06,8
2024-01-07,21:37,17
2024-01-07,21:51,0
2024-01-07,22:30,20
2024-01-07,23:43,13
2024-01-07,00:04,0
2024-01-07,00:07,10
2024-01-07,00:36,0
2024-01-07,00:54,18
2024-01-07,00:55,0
2024-01-07,01:10,10
2024-01-08,02:36,60
2024-01-08,02:52,15
2024-01-08,03:58,7
2024-01-08,04:04,30
2024-01-08,04:50,15
2024-01-08,04:52,5
2024-01-08,04:55,10
2024-01-08,05:03,9
2024-01-08,05:15,10
2024-01-08,05:35,50
2024-01-08,05:45,20
2024-01-08,05:50,20
2024-01-08,05:56,8
2024-01-08,05:57,6
2024-01-08,05:57,10
2024-01-08,05:58,8
2024-01-08,06:00,10
2024-01-08,06:03,10
2024-01-08,06:06,10
2024-01-08,06:11,12
2024-01-08,06:24,18
2024-01-08,06:36,8
2024-01-08,06:54,4
2024-01-08,07:04,6
2024-01-08,07:13,10
2024-01-08,07:15,0
2024-01-08,07:16,10
2024-01-08,07:25,10
2024-01-08,07:39,10
2024-01-08,07:43,18
2024-01-08,07:50,10
2024-01-08,07:50,9
2024-01-08,08:03,9
2024-01-08,08:22,12
2024-01-08,08:36,87
2024-01-08,08:45,20
2024-01-08,08:48,8
2024-01-08,09:08,10
2024-01-08,09:12,15
2024-01-08,09:42,20
2024-01-08,09:55,25
2024-01-08,09:59,8
2024-01-08,10:07,10
2024-01-08,10:14,20
2024-01-08,10:42,5
2024-01-08,10:52,14
2024-01-08,11:24,9
2024-01-08,12:15,10
2024-01-08,12:28,24
2024-01-08,12:36,10
2024-01-08,12:43,10
2024-01-08,12:44,20
2024-01-08,12:54,10
2024-01-08,12:57,10
2024-01-08,13:17,18
2024-01-08,13:23,26
2024-01-08,13:24,13
2024-01-08,13:26,10
2024-01-08,13:54,16
2024-01-08,14:00,8
2024-01-08,14:04,12
2024-01-08,14:05,14
2024-01-08,14:12,7
2024-01-08,14:16,12
2024-01-08,14:21,4
2024-01-08,14:22,17
2024-01-08,14:29,10
2024-01-08,14:30,21
2024-01-08,14:33,10
2024-01-08,14:41,15
2024-01-08,14:41,10
2024-01-08,14:57,22
2024-01-08,14:57,8
2024-01-08,14:57,10
2024-01-08,14:59,11
2024-01-08,15:04,9
2024-01-08,15:12,6
2024-01-08,15:17,5
2024-01-08,15:22,18
2024-01-08,15:34,25
2024-01-08,15:36,4
2024-01-08,15:40,6
2024-01-08,15:54,10
2024-01-08,16:15,18
2024-01-08,16:24,9
2024-01-08,16:37,15
2024-01-08,16:39,10
2024-01-08,16:40,14
2024-01-08,17:05,10
2024-01-08,17:05,10
2024-01-08,17:31,30
2024-01-08,17:58,18
2024-01-08,18:12,12
2024-01-08,18:36,10
2024-01-08,18:56,13
2024-01-08,19:16,14
2024-01-08,19:49,15
2024-01-08,19:51,8
2024-01-08,19:55,0
2024-01-08,19:56,8
2024-01-08,19:57,0
2024-01-08,20:21,8
2024-01-08,20:36,28
2024-01-08,20:46,80
2024-01-08,20:52,25
2024-01-08,20:59,112
2024-01-08,21:15,13
2024-01-08,21:17,15
2024-01-08,21:35,16
2024-01-08,21:39,15
2024-01-08,21:46,10
2024-01-08,21:48,20
2024-01-08,21:51,14
2024-01-08,21:59,20
2024-01-08,22:10,10
2024-01-08,22:17,20
2024-01-08,22:28,30
2024-01-08,22:36,14
2024-01-08,23:09,24
2024-01-08,23:16,30
2024-01-08,23:42,20
2024-01-08,01:01,33
2024-01-09,02:16,10
2024-01-09,04:02,30
2024-01-09,04:02,30
2024-01-09,05:02,19
2024-01-09,05:03,0
2024-01-09,05:04,31
2024-01-09,05:10,6
2024-01-09,05:11,0
2024-01-09,05:17,10
2024-01-09,05:19,5
2024-01-09,05:28,20
2024-01-09,05:39,18
2024-01-09,05:43,2
2024-01-09,05:49,0
2024-01-09,06:04,0
2024-01-09,06:13,0
2024-01-09,06:18,30
2024-01-09,06:18,9
2024-01-09,06:19,8
2024-01-09,06:27,10
2024-01-09,06:34,16
2024-01-09,06:39,15
2024-01-09,06:39,15
2024-01-09,06:43,0
2024-01-09,06:55,20
2024-01-09,06:58,9
2024-01-09,06:59,13
2024-01-09,07:13,7
2024-01-09,07:15,5
2024-01-09,07:20,14
2024-01-09,07:30,10
2024-01-09,07:39,10
2024-01-09,07:40,30
2024-01-09,07:46,15
2024-01-09,07:58,20
2024-01-09,08:23,10
2024-01-09,08:37,0
2024-01-09,08:44,16
2024-01-09,09:05,18
2024-01-09,09:05,15
2024-01-09,09:13,8
2024-01-09,09:38,16
2024-01-09,09:53,17
2024-01-09,09:53,28
2024-01-09,09:57,5
2024-01-09,10:00,5
2024-01-09,10:00,15
2024-01-09,10:05,0
2024-01-09,10:09,13
2024-01-09,10:18,24
2024-01-09,10:19,12
2024-01-09,10:27,0
2024-01-09,10:30,10
2024-01-09,10:39,16
2024-01-09,10:40,8
2024-01-09,11:00,8
2024-01-09,11:21,11
2024-01-09,11:32,10
2024-01-09,11:35,10
2024-01-09,11:35,10
2024-01-09,11:37,8
2024-01-09,11:41,393
2024-01-09,11:42,8
2024-01-09,11:47,30
2024-01-09,11:53,30
2024-01-09,11:55,11
2024-01-09,12:01,0
2024-01-09,12:02,10
2024-01-09,12:04,24
2024-01-09,12:08,7
2024-01-09,12:10,14
2024-01-09,12:11,17
2024-01-09,12:14,20
2024-01-09,12:18,20
2024-01-09,12:34,15
2024-01-09,12:36,11
2024-01-09,13:03,30
2024-01-09,13:15,19
2024-01-09,13:16,10
2024-01-09,13:26,15
2024-01-09,13:46,10
2024-01-09,13:46,10
2024-01-09,13:48,10
2024-01-09,13:49,24
2024-01-09,13:51,25
2024-01-09,13:58,18
2024-01-09,14:24,8
2024-01-09,14:25,13
2024-01-09,14:41,9
2024-01-09,14:46,10
2024-01-09,14:46,18
2024-01-09,14:50,7
2024-01-09,14:58,17
2024-01-09,15:07,10
2024-01-09,15:14,10
2024-01-09,15:14,21
2024-01-09,15:23,9
2024-01-09,15:25,3
2024-01-09,15:29,23
2024-01-09,15:29,23
2024-01-09,15:30,10
2024-01-09,15:33,10
2024-01-09,15:33,10
2024-01-09,15:35,8
2024-01-09,15:40,8
2024-01-09,15:51,10
2024-01-09,15:54,24
2024-01-09,16:01,15
2024-01-09,16:04,8
2024-01-09,16:04,11
2024-01-09,16:04,8
2024-01-09,16:06,10
2024-01-09,16:10,15
2024-01-09,16:11,20
2024-01-09,16:21,10
2024-01-09,16:22,11
2024-01-09,16:24,25
2024-01-09,16:28,8
2024-01-09,16:32,18
2024-01-09,16:35,12
2024-01-09,16:44,6
2024-01-09,16:48,12
2024-01-09,16:52,10
2024-01-09,16:58,20
2024-01-09,17:00,15
2024-01-09,17:04,14
2024-01-09,17:15,10
2024-01-09,17:15,15
2024-01-09,17:16,10
2024-01-09,17:16,21
2024-01-09,17:19,21
2024-01-09,17:23,15
2024-01-09,17:23,12
2024-01-09,17:23,10
2024-01-09,17:25,10
2024-01-09,17:30,15
2024-01-09,17:41,12
2024-01-09,17:46,10
2024-01-09,17:57,10
2024-01-09,18:08,23
2024-01-09,18:19,12
2024-01-09,18:20,4
2024-01-09,18:31,14
2024-01-09,18:33,23
2024-01-09,18:45,10
2024-01-09,18:52,9
2024-01-09,18:55,20
2024-01-09,19:07,16
2024-01-09,19:24,10
2024-01-09,19:25,12
2024-01-09,19:29,8
2024-01-09,19:31,10
2024-01-09,19:31,22
2024-01-09,19:32,22
2024-01-09,19:40,10
2024-01-09,19:40,10
2024-01-09,19:42,10
2024-01-09,19:43,12
2024-01-09,19:46,8
2024-01-09,19:49,15
2024-01-09,19:52,9
2024-01-09,19:57,0
2024-01-09,20:02,15
2024-01-09,20:05,15
2024-01-09,20:05,22
2024-01-09,20:08,12
2024-01-09,20:32,110
2024-01-09,20:34,22
2024-01-09,20:39,10
2024-01-09,20:40,10
2024-01-09,20:58,20
2024-01-09,21:39,17
2024-01-09,21:40,30
2024-01-09,21:42,10
2024-01-09,21:46,20
2024-01-09,22:07,15
2024-01-09,22:15,0
2024-01-09,22:22,30
2024-01-09,22:23,18
2024-01-09,22:46,15
2024-01-09,22:48,20
2024-01-09,23:03,10
2024-01-09,23:11,17
2024-01-09,23:39,18
2024-01-09,23:39,20
2024-01-09,23:42,10
2024-01-09,00:20,12
2024-01-09,00:25,10
2024-01-09,00:55,10
2024-01-09,01:00,10
2024-01-09,01:04,0
2024-01-09,01:18,20
2024-01-09,01:50,10
2024-01-09,01:56,0
2024-01-10,03:08,17
2024-01-10,04:33,0
2024-01-10,04:43,9
2024-01-10,04:48,308
2024-01-10,04:51,308
2024-01-10,04:54,10
2024-01-10,04:57,15
2024-01-10,05:08,10
2024-01-10,05:18,0
2024-01-10,05:22,22
2024-01-10,05:26,9
2024-01-10,05:29,8
2024-01-10,05:32,308
2024-01-10,05:34,27
2024-01-10,05:39,10
2024-01-10,05:40,24
2024-01-10,05:46,12
2024-01-10,05:47,24
2024-01-10,05:51,16
2024-01-10,05:51,12
2024-01-10,05:53,10
2024-01-10,05:56,241
2024-01-10,05:59,5
2024-01-10,06:05,17
2024-01-10,06:07,18
2024-01-10,06:12,16
2024-01-10,06:14,8
2024-01-10,06:20,22
2024-01-10,06:38,6
2024-01-10,06:41,12
2024-01-10,07:00,10
2024-01-10,07:09,5
2024-01-10,07:15,11
2024-01-10,07:29,8
2024-01-10,07:29,8
2024-01-10,07:41,7
2024-01-10,07:48,7
2024-01-10,08:00,9
2024-01-10,08:05,0
2024-01-10,08:18,5
2024-01-10,08:27,12
2024-01-10,08:34,16
2024-01-10,08:36,10
2024-01-10,08:50,9
2024-01-10,09:00,6
2024-01-10,09:03,9
2024-01-10,09:11,16
2024-01-10,09:23,16
2024-01-10,09:24,30
2024-01-10,09:27,10
2024-01-10,09:37,12
2024-01-10,09:39,6
2024-01-10,09:42,10
2024-01-10,09:53,0
2024-01-10,10:12,10
2024-01-10,10:41,6
2024-01-10,10:58,15
2024-01-10,11:00,16
2024-01-10,11:12,7
2024-01-10,11:18,15
2024-01-10,11:33,9
2024-01-10,11:50,6
2024-01-10,11:53,12
2024-01-10,11:59,14
2024-01-10,12:12,14
2024-01-10,12:21,12
2024-01-10,12:32,15
2024-01-10,12:46,13
2024-01-10,12:55,10
2024-01-10,13:20,8
2024-01-10,13:30,10
2024-01-10,14:13,10
2024-01-10,14:14,11
2024-01-10,14:15,10
2024-01-10,14:26,20
2024-01-10,14:33,21
2024-01-10,14:40,6
2024-01-10,14:57,10
2024-01-10,15:02,7
2024-01-10,15:14,4
2024-01-10,15:22,319
2024-01-10,15:38,12
2024-01-10,15:46,7
2024-01-10,15:49,10
2024-01-10,15:59,10
2024-01-10,16:07,18
2024-01-10,16:08,16
2024-01-10,16:09,18
2024-01-10,16:10,9
2024-01-10,16:12,10
2024-01-10,16:14,7
2024-01-10,16:15,8
2024-01-10,16:20,19
2024-01-10,16:31,8
2024-01-10,16:32,0
2024-01-10,16:32,12
2024-01-10,16:36,6
2024-01-10,16:58,30
2024-01-10,17:07,10
2024-01-10,17:32,10
2024-01-10,17:37,19
2024-01-10,17:45,18
2024-01-10,17:50,12
2024-01-10,17:50,20
2024-01-10,17:57,8
2024-01-10,18:13,11
2024-01-10,18:18,11
2024-01-10,18:29,10
2024-01-10,18:31,10
2024-01-10,18:53,7
2024-01-10,19:02,8
2024-01-10,19:09,10
2024-01-10,19:43,20
2024-01-10,19:59,10
2024-01-10,20:14,84
2024-01-10,20:16,84
2024-01-10,20:19,15
2024-01-10,20:35,49
2024-01-10,20:44,27
2024-01-10,21:43,13
2024-01-10,21:43,35
2024-01-10,22:13,30
2024-01-10,22:14,0
2024-01-10,23:12,10
2024-01-10,23:54,15
2024-01-10,00:19,24
2024-01-11,02:30,30
2024-01-11,03:18,5
2024-01-11,04:18,0
2024-01-11,05:14,8
2024-01-11,05:19,11
2024-01-11,05:21,10
2024-01-11,05:25,10
2024-01-11,05:25,0
2024-01-11,05:26,8
2024-01-11,05:27,9
2024-01-11,05:35,58
2024-01-11,05:45,28
2024-01-11,05:45,14
2024-01-11,05:46,9
2024-01-11,05:58,30
2024-01-11,05:59,12
2024-01-11,06:04,9
2024-01-11,06:15,20
2024-01-11,06:15,15
2024-01-11,06:15,9
2024-01-11,06:18,6
2024-01-11,06:19,20
2024-01-11,06:19,17
2024-01-11,06:44,8
2024-01-11,06:58,24
2024-01-11,07:00,18
2024-01-11,07:05,6
2024-01-11,07:17,15
2024-01-11,07:19,9
2024-01-11,07:22,8
2024-01-11,07:23,19
2024-01-11,07:26,5
2024-01-11,07:37,7
2024-01-11,08:10,12
2024-01-11,08:26,12
2024-01-11,08:30,24
2024-01-11,08:30,11
2024-01-11,08:35,1
2024-01-11,08:35,7
2024-01-11,08:39,10
2024-01-11,08:39,15
2024-01-11,08:42,15
2024-01-11,08:43,8
2024-01-11,08:47,15
2024-01-11,08:51,8
2024-01-11,08:52,8
2024-01-11,08:58,9
2024-01-11,08:59,19
2024-01-11,09:00,6
2024-01-11,09:05,10
2024-01-11,09:10,20
2024-01-11,09:13,10
2024-01-11,09:17,10
2024-01-11,09:17,0
2024-01-11,09:28,10
2024-01-11,09:29,30
2024-01-11,09:31,10
2024-01-11,09:40,23
2024-01-11,09:45,9
2024-01-11,10:10,12
2024-01-11,10:21,10
2024-01-11,10:25,10
2024-01-11,10:29,20
2024-01-11,10:30,11
2024-01-11,10:33,30
2024-01-11,10:37,30
2024-01-11,10:42,20
2024-01-11,10:44,8
2024-01-11,10:53,25
2024-01-11,11:06,0
2024-01-11,11:39,25
2024-01-11,11:51,10
2024-01-11,12:06,8
2024-01-11,12:08,14
2024-01-11,12:09,85
2024-01-11,12:12,10
2024-01-11,12:19,25
2024-01-11,12:25,9
2024-01-11,12:26,41
2024-01-11,12:35,10
2024-01-11,12:40,11
2024-01-11,12:41,24
2024-01-11,13:24,8
2024-01-11,13:30,25
2024-01-11,13:31,10
2024-01-11,13:33,7
2024-01-11,13:34,0
2024-01-11,13:37,15
2024-01-11,13:43,22
2024-01-11,13:55,19
2024-01-11,13:58,20
2024-01-11,14:00,0
2024-01-11,14:12,5
2024-01-11,14:18,25
2024-01-11,14:22,6
2024-01-11,14:30,4
2024-01-11,14:33,9
2024-01-11,14:38,8
2024-01-11,14:40,4
2024-01-11,14:43,11
2024-01-11,14:46,23
2024-01-11,14:51,16
2024-01-11,14:52,8
2024-01-11,14:54,15
2024-01-11,14:54,8
2024-01-11,14:58,19
2024-01-11,14:59,12
2024-01-11,15:02,11
2024-01-11,15:03,18
2024-01-11,15:04,30
2024-01-11,15:04,10
2024-01-11,15:15,10
2024-01-11,15:23,5
2024-01-11,15:30,7
2024-01-11,15:31,15
2024-01-11,15:34,8
2024-01-11,15:35,10
2024-01-11,15:43,12
2024-01-11,16:02,20
2024-01-11,16:04,11
2024-01-11,16:07,8
2024-01-11,16:14,7
2024-01-11,16:20,19
2024-01-11,16:20,19
2024-01-11,16:21,15
2024-01-11,16:35,15
2024-01-11,16:55,8
2024-01-11,17:03,10
2024-01-11,17:05,12
2024-01-11,17:18,8
2024-01-11,17:19,8
2024-01-11,17:19,32
2024-01-11,17:25,15
2024-01-11,17:38,12
2024-01-11,17:39,32
2024-01-11,17:43,6
2024-01-11,17:51,10
2024-01-11,17:52,1
2024-01-11,17:57,20
2024-01-11,17:58,12
2024-01-11,18:00,8
2024-01-11,18:02,14
2024-01-11,18:06,5
2024-01-11,18:07,15
2024-01-11,18:07,9
2024-01-11,18:10,9
2024-01-11,18:17,19
2024-01-11,18:17,19
2024-01-11,18:29,6
2024-01-11,18:35,10
2024-01-11,18:38,21
2024-01-11,18:43,10
2024-01-11,18:45,11
2024-01-11,18:45,15
2024-01-11,18:53,13
2024-01-11,18:58,20
2024-01-11,18:59,12
2024-01-11,19:06,10
2024-01-11,19:31,8
2024-01-11,19:32,22
2024-01-11,20:01,13
2024-01-11,20:08,13
2024-01-11,20:30,0
2024-01-11,20:32,14
2024-01-11,21:18,111
2024-01-11,21:24,69
2024-01-11,22:40,184
2024-01-11,22:53,20
2024-01-11,23:02,20
2024-01-11,23:08,10
2024-01-11,23:30,16
2024-01-11,01:41,10
2024-01-12,02:20,207
2024-01-12,03:01,30
2024-01-12,03:27,5
2024-01-12,03:37,30
2024-01-12,04:07,20
2024-01-12,04:43,71
2024-01-12,04:56,0
2024-01-12,05:07,0
2024-01-12,05:08,24
2024-01-12,05:10,21
2024-01-12,05:13,20
2024-01-12,05:17,9
2024-01-12,05:19,20
2024-01-12,05:22,15
2024-01-12,05:23,207
2024-01-12,05:28,0
2024-01-12,05:29,11
2024-01-12,05:34,0
2024-01-12,05:39,11
2024-01-12,05:56,6
2024-01-12,05:58,10
2024-01-12,05:59,0
2024-01-12,06:09,8
2024-01-12,06:10,10
2024-01-12,06:15,8
2024-01-12,06:18,5
2024-01-12,06:30,0
2024-01-12,06:31,9
2024-01-12,06:39,18
2024-01-12,06:44,36
2024-01-12,06:46,8
2024-01-12,06:55,36
2024-01-12,07:00,22
2024-01-12,07:37,6
2024-01-12,07:37,6
2024-01-12,07:56,15
2024-01-12,08:03,11
2024-01-12,08:07,8
2024-01-12,08:16,0
2024-01-12,08:22,30
2024-01-12,08:24,8
2024-01-12,08:24,10
2024-01-12,08:30,12
2024-01-12,08:42,0
2024-01-12,09:22,11
2024-01-12,09:23,6
2024-01-12,09:41,8
2024-01-12,09:46,0
2024-01-12,10:44,24
2024-01-12,10:47,20
2024-01-12,10:56,27
2024-01-12,10:57,9
2024-01-12,10:57,0
2024-01-12,11:11,8
2024-01-12,11:41,10
2024-01-12,11:45,10
2024-01-12,11:52,14
2024-01-12,11:53,45
2024-01-12,12:03,14
2024-01-12,12:06,10
2024-01-12,12:17,45
2024-01-12,12:42,12
2024-01-12,12:51,30
2024-01-12,13:08,8
2024-01-12,13:11,10
2024-01-12,13:13,11
2024-01-12,13:14,13
2024-01-12,13:27,10
2024-01-12,13:49,10
2024-01-12,13:50,7
2024-01-12,13:52,12
2024-01-12,14:09,25
2024-01-12,14:14,22
2024-01-12,14:18,7
2024-01-12,14:23,13
2024-01-12,14:24,10
2024-01-12,14:37,8
2024-01-12,14:40,31
2024-01-12,14:40,10
2024-01-12,14:42,10
2024-01-12,14:49,5
2024-01-12,14:49,5
2024-01-12,14:53,2
2024-01-12,15:00,10
2024-01-12,15:11,8
2024-01-12,15:14,5
2024-01-12,15:23,0
2024-01-12,15:38,10
2024-01-12,15:40,20
2024-01-12,15:46,13
2024-01-12,15:50,10
2024-01-12,15:53,8
2024-01-12,15:55,12
2024-01-12,15:57,7
2024-01-12,16:07,10
2024-01-12,16:07,8
2024-01-12,16:10,20
2024-01-12,16:15,10
2024-01-12,16:22,0
2024-01-12,16:22,12
2024-01-12,16:33,18
2024-01-12,16:38,12
2024-01-12,16:40,9
2024-01-12,16:55,10
2024-01-12,17:00,15
2024-01-12,17:02,18
2024-01-12,17:16,0
2024-01-12,17:20,15
2024-01-12,17:21,24
2024-01-12,17:21,10
2024-01-12,17:25,8
2024-01-12,17:27,18
2024-01-12,17:30,9
2024-01-12,17:33,10
2024-01-12,17:34,10
2024-01-12,17:38,0
2024-01-12,17:48,14
2024-01-12,18:02,18
2024-01-12,18:14,15
2024-01-12,18:19,12
2024-01-12,18:21,20
2024-01-12,18:27,10
2024-01-12,18:28,10
2024-01-12,18:32,10
2024-01-12,18:36,0
2024-01-12,18:45,20
2024-01-12,18:50,19
2024-01-12,18:59,30
2024-01-12,19:04,10
2024-01-12,19:05,8
2024-01-12,19:07,15
2024-01-12,19:08,12
2024-01-12,19:10,20
2024-01-12,19:11,0
2024-01-12,19:14,20
2024-01-12,19:15,20
2024-01-12,19:15,20
2024-01-12,19:22,20
2024-01-12,19:23,408
2024-01-12,19:24,0
2024-01-12,19:26,26
2024-01-12,19:29,8
2024-01-12,19:30,12
2024-01-12,19:30,231
2024-01-12,19:36,10
2024-01-12,19:39,399
2024-01-12,19:39,7
2024-01-12,19:39,7
2024-01-12,19:39,7
2024-01-12,19:40,90
2024-01-12,19:40,0
2024-01-12,19:40,10
2024-01-12,19:42,8
2024-01-12,19:42,350
2024-01-12,19:43,0
2024-01-12,19:45,23
2024-01-12,19:47,350
2024-01-12,19:47,10
2024-01-12,19:50,0
2024-01-12,19:51,0
2024-01-12,19:53,30
2024-01-12,19:54,27
2024-01-12,19:54,0
2024-01-12,19:55,8
2024-01-12,19:56,373
2024-01-12,19:56,0
2024-01-12,19:58,9
2024-01-12,19:59,7
2024-01-12,20:00,19
2024-01-12,20:00,10
2024-01-12,20:02,15
2024-01-12,20:03,13
2024-01-12,20:04,1
2024-01-12,20:06,10
2024-01-12,20:08,0
2024-01-12,20:09,0
2024-01-12,20:12,0
2024-01-12,20:12,10
2024-01-12,20:12,20
2024-01-12,20:14,16
2024-01-12,20:14,30
2024-01-12,20:17,134
2024-01-12,20:18,24
2024-01-12,20:18,8
2024-01-12,20:21,326
2024-01-12,20:21,203
2024-01-12,20:22,10
2024-01-12,20:23,0
2024-01-12,20:24,182
2024-01-12,20:26,0
2024-01-12,20:27,0
2024-01-12,20:27,0
2024-01-12,20:31,16
2024-01-12,20:31,20
2024-01-12,20:32,10
2024-01-12,20:33,20
2024-01-12,20:36,0
2024-01-12,20:37,20
2024-01-12,20:37,202
2024-01-12,20:38,0
2024-01-12,20:40,175
2024-01-12,20:41,22
2024-01-12,20:41,227
2024-01-12,20:50,15
2024-01-12,20:51,0
2024-01-12,20:51,10
2024-01-12,20:52,10
2024-01-12,20:54,354
2024-01-12,20:56,10
2024-01-12,20:58,115
2024-01-12,20:59,15
2024-01-12,21:05,0
2024-01-12,21:21,10
2024-01-12,21:24,27
2024-01-12,21:24,30
2024-01-12,21:32,10
2024-01-12,21:36,20
2024-01-12,21:37,177
2024-01-12,21:38,20
2024-01-12,21:41,10
2024-01-12,21:41,10
2024-01-12,21:42,20
2024-01-12,21:46,23
2024-01-12,21:50,20
2024-01-12,21:58,163
2024-01-12,22:10,0
2024-01-12,22:19,10
2024-01-12,22:21,12
2024-01-12,22:22,10
2024-01-12,22:23,0
2024-01-12,22:38,10
2024-01-12,22:39,10
2024-01-12,22:46,28
2024-01-12,22:49,10
2024-01-12,23:00,20
2024-01-12,23:09,30
2024-01-12,23:32,183
2024-01-12,23:39,0
2024-01-12,23:41,30
2024-01-12,23:47,11
2024-01-12,23:47,0
2024-01-12,23:50,27
2024-01-12,23:53,25
2024-01-12,23:56,32
2024-01-12,00:01,50
2024-01-12,00:11,12
2024-01-12,00:18,30
2024-01-12,00:43,10
2024-01-12,00:48,0
2024-01-12,01:17,20
2024-01-12,01:42,277
2024-01-12,01:44,0
2024-01-12,01:45,28
2024-01-12,01:46,10
2024-01-12,01:55,20
2024-01-13,02:20,10
2024-01-13,03:11,17
2024-01-13,03:42,5
2024-01-13,04:32,30
2024-01-13,05:04,0
2024-01-13,05:14,9
2024-01-13,05:40,20
2024-01-13,05:57,0
2024-01-13,05:58,3
2024-01-13,06:18,30
2024-01-13,06:27,19
2024-01-13,06:29,9
2024-01-13,06:43,20
2024-01-13,06:47,15
2024-01-13,07:12,30
2024-01-13,07:17,30
2024-01-13,07:25,14
2024-01-13,07:31,20
2024-01-13,07:39,15
2024-01-13,07:55,20
2024-01-13,08:13,9
2024-01-13,08:21,25
2024-01-13,08:41,24
2024-01-13,08:48,30
2024-01-13,08:52,10
2024-01-13,09:17,18
2024-01-13,09:46,20
2024-01-13,09:49,15
2024-01-13,09:52,10
2024-01-13,09:55,12
2024-01-13,10:16,89
2024-01-13,10:19,15
2024-01-13,10:24,15
2024-01-13,10:39,7
2024-01-13,11:14,22
2024-01-13,11:31,41
2024-01-13,11:49,10
2024-01-13,12:00,10
2024-01-13,12:03,20
2024-01-13,12:04,5
2024-01-13,12:12,10
2024-01-13,12:32,15
2024-01-13,12:33,10
2024-01-13,12:35,9
2024-01-13,12:38,12
2024-01-13,12:38,21
2024-01-13,13:27,15
2024-01-13,13:36,11
2024-01-13,14:16,15
2024-01-13,14:21,10
2024-01-13,14:29,10
2024-01-13,14:31,22
2024-01-13,14:35,30
2024-01-13,14:37,20
2024-01-13,14:39,10
2024-01-13,14:49,24
2024-01-13,15:02,8
2024-01-13,15:03,12
2024-01-13,15:18,8
2024-01-13,15:22,12
2024-01-13,15:29,8
2024-01-13,15:32,30
2024-01-13,15:35,10
2024-01-13,16:03,5
2024-01-13,16:09,16
2024-01-13,16:09,40
2024-01-13,16:10,40
2024-01-13,16:12,7
2024-01-13,16:15,17
2024-01-13,16:16,229
2024-01-13,16:27,10
2024-01-13,16:37,15
2024-01-13,16:37,30
2024-01-13,16:40,18
2024-01-13,16:45,6
2024-01-13,16:56,16
2024-01-13,17:03,8
2024-01-13,17:07,15
2024-01-13,17:08,17
2024-01-13,17:15,200
2024-01-13,17:29,10
2024-01-13,17:32,28
2024-01-13,17:52,8
2024-01-13,18:11,20
2024-01-13,18:38,0
2024-01-13,18:41,10
2024-01-13,18:45,20
2024-01-13,18:48,10
2024-01-13,18:53,18
2024-01-13,18:53,30
2024-01-13,19:00,22
2024-01-13,19:02,8
2024-01-13,19:03,20
2024-01-13,19:03,73
2024-01-13,19:03,19
2024-01-13,19:03,18
2024-01-13,19:04,10
2024-01-13,19:04,9
2024-01-13,19:05,8
2024-01-13,19:06,17
2024-01-13,19:09,22
2024-01-13,19:12,9
2024-01-13,19:20,10
2024-01-13,19:21,56
2024-01-13,19:24,0
2024-01-13,19:26,10
2024-01-13,19:28,8
2024-01-13,19:39,3
2024-01-13,19:39,0
2024-01-13,19:40,22
2024-01-13,19:46,20
2024-01-13,19:51,20
2024-01-13,19:59,12
2024-01-13,20:25,7
2024-01-13,20:27,18
2024-01-13,20:30,20
2024-01-13,20:35,10
2024-01-13,20:43,0
2024-01-13,20:54,16
2024-01-13,21:10,20
2024-01-13,21:54,20
2024-01-13,22:20,30
2024-01-13,22:30,20
2024-01-13,22:31,18
2024-01-13,22:36,10
2024-01-13,22:41,10
2024-01-13,22:45,30
2024-01-13,23:06,10
2024-01-13,23:15,10
2024-01-13,23:21,10
2024-01-13,23:22,28
2024-01-13,23:42,0
2024-01-13,00:06,24
2024-01-13,00:22,15
2024-01-13,00:57,10
2024-01-13,01:05,10
2024-01-13,01:26,15
2024-01-13,01:30,0
2024-01-13,01:31,10
2024-01-13,01:38,25
2024-01-13,01:53,85
2024-01-14,03:16,116
2024-01-14,03:23,116
2024-01-14,03:36,5
2024-01-14,03:56,30
2024-01-14,03:57,142
2024-01-14,04:22,0
2024-01-14,04:40,0
2024-01-14,04:44,10
2024-01-14,04:45,30
2024-01-14,05:01,0
2024-01-14,05:13,0
2024-01-14,05:16,0
2024-01-14,05:17,0
2024-01-14,06:01,15
2024-01-14,06:11,15
2024-01-14,07:04,4
2024-01-14,07:19,8
2024-01-14,07:37,12
2024-01-14,07:40,10
2024-01-14,07:58,20
2024-01-14,08:04,12
2024-01-14,08:12,10
2024-01-14,08:21,17
2024-01-14,08:38,10
2024-01-14,08:47,10
2024-01-14,08:55,10
2024-01-14,09:00,28
2024-01-14,09:17,10
2024-01-14,09:20,18
2024-01-14,10:35,15
2024-01-14,10:47,10
2024-01-14,10:49,12
2024-01-14,10:51,0
2024-01-14,10:58,18
2024-01-14,11:38,10
2024-01-14,11:39,16
2024-01-14,11:40,10
2024-01-14,11:42,19
2024-01-14,11:47,9
2024-01-14,11:50,9
2024-01-14,11:52,9
2024-01-14,11:53,8
